0.00033,0.00228,0.00109,0.00551,0.00527,0.00420,0.00540,0.00678,0.00669,0.00810,0.00610,0.01239,0.00921,0.01751,0.01625,0.01861,0.02372,0.01696,0.01952,0.01568,0.02298,0.01730,0.02707,0.03182,0.03567,0.03749,0.04341,0.03378,0.04033,0.01748,0.03390,0.59635
0.05684,0.11803,0.07807,0.07503,0.09344,0.05455,0.03203,0.05511,0.04164,0.05815,0.04225,0.04242,0.05356,0.09387,0.06597,0.02275,0.01877,0.01448,0.01235,0.01759,0.01957,0.02110,0.01831,0.02727,0.01594,0.01875,0.02434,0.02782,0.02510,0.01900,0.00524,0.01555
0.00066,0.00645,0.01094,0.03603,0.02923,0.03170,0.04052,0.05977,0.06840,0.07293,0.06315,0.09295,0.09498,0.09874,0.06788,0.06121,0.08943,0.05875,0.05857,0.05354,0.04213,0.05696,0.02389,0.01909,0.01101,0.02058,0.01663,0.01232,0.01523,0.00950,0.00175,0.00169
0.00661,0.04630,0.07953,0.16193,0.13177,0.13147,0.09803,0.15176,0.08550,0.12059,0.06272,0.04004,0.01841,0.02772,0.01673,0.01613,0.02322,0.01324,0.01554,0.00727,0.00809,0.01139,0.00637,0.00682,0.00531,0.00412,0.00406,0.00397,0.00288,0.00190,0.00105,0.00034
0.26305,0.10930,0.01022,0.00975,0.00575,0.01678,0.01737,0.01187,0.01004,0.02145,0.01132,0.00953,0.00879,0.01848,0.00717,0.00951,0.00543,0.00579,0.01076,0.00880,0.00936,0.00380,0.00438,0.00864,0.00152,0.00274,0.00811,0.00715,0.00412,0.01444,0.27053,0.20047
0.12657,0.08691,0.05618,0.02798,0.01725,0.00606,0.00270,0.00382,0.08885,0.08103,0.02483,0.01811,0.02259,0.01654,0.01099,0.08933,0.09289,0.05503,0.02948,0.03174,0.04681,0.03966,0.03861,0.02591,0.01101,0.00594,0.00730,0.06757,0.05926,0.03573,0.01223,0.00101
0.05519,0.08197,0.07698,0.07291,0.07858,0.06853,0.05905,0.05892,0.05390,0.05767,0.05706,0.06244,0.04937,0.04475,0.05067,0.03929,0.04644,0.03682,0.02510,0.03098,0.03404,0.02785,0.01911,0.02727,0.01632,0.01829,0.01055,0.00954,0.00494,0.00494,0.00559,0.00237
0.01421,0.07021,0.06968,0.08224,0.06181,0.06946,0.03396,0.04197,0.04758,0.04623,0.03876,0.03432,0.03096,0.04572,0.02820,0.03184,0.05040,0.04220,0.04781,0.04015,0.05745,0.05021,0.04578,0.04455,0.03529,0.03841,0.03732,0.02663,0.02346,0.00342,0.00070,0.00068
0.01388,0.04364,0.04597,0.04960,0.04792,0.05455,0.05249,0.05384,0.05019,0.06578,0.05793,0.06196,0.04351,0.05934,0.05641,0.04136,0.06275,0.04923,0.03108,0.03595,0.03191,0.02447,0.02189,0.01773,0.01632,0.02515,0.02231,0.02186,0.02469,0.03269,0.02342,0.04868
0.01851,0.06907,0.08282,0.06528,0.06852,0.09138,0.06252,0.05892,0.05762,0.04671,0.03876,0.04862,0.02720,0.03113,0.04589,0.03019,0.03804,0.02979,0.02749,0.01874,0.02511,0.03418,0.04140,0.04500,0.02884,0.03475,0.02596,0.02623,0.03210,0.02471,0.00874,0.00304
0.02842,0.08083,0.05545,0.07291,0.05462,0.03403,0.03203,0.03010,0.03717,0.05052,0.03920,0.05291,0.06067,0.06469,0.07027,0.05170,0.07559,0.05337,0.04861,0.05430,0.05191,0.04262,0.03583,0.02727,0.01784,0.02469,0.01176,0.01431,0.00658,0.00456,0.00454,0.00778
0.00694,0.01101,0.04269,0.09623,0.11404,0.06014,0.04091,0.03434,0.02862,0.03527,0.03833,0.05386,0.04142,0.04718,0.04398,0.02771,0.02866,0.03806,0.02749,0.02830,0.03064,0.03418,0.02030,0.02136,0.02467,0.02652,0.01785,0.02067,0.01893,0.01824,0.02691,0.16261
0.03040,0.05769,0.07406,0.06062,0.06229,0.03590,0.02624,0.03518,0.02156,0.02622,0.02395,0.04051,0.04519,0.05934,0.04876,0.09801,0.17490,0.10509,0.09522,0.05086,0.02340,0.02785,0.01990,0.01091,0.00987,0.00960,0.00568,0.00914,0.00782,0.00342,0.00384,0.00068
0.01421,0.02922,0.04670,0.05129,0.07139,0.05921,0.05442,0.06401,0.06208,0.07674,0.09713,0.05195,0.04854,0.04426,0.05306,0.04260,0.05336,0.04551,0.02470,0.02830,0.03447,0.02743,0.02349,0.01955,0.01973,0.03338,0.03570,0.02901,0.01152,0.00684,0.00454,0.03550
0.02313,0.04592,0.05327,0.04875,0.05079,0.03077,0.02354,0.05511,0.03011,0.02669,0.02918,0.03765,0.02469,0.03696,0.03442,0.03102,0.03409,0.02565,0.02988,0.03212,0.03617,0.02827,0.03304,0.03864,0.02846,0.03109,0.02028,0.03855,0.02963,0.02927,0.02412,0.19337
0.00066,0.00000,0.00109,0.00466,0.00479,0.00000,0.00077,0.00170,0.00037,0.00143,0.00261,0.00667,0.00126,0.00389,0.00478,0.00372,0.01186,0.01034,0.00518,0.00918,0.00936,0.01308,0.02428,0.03591,0.04554,0.05213,0.06531,0.16852,0.20288,0.23945,0.18979,0.07437
0.03767,0.02581,0.02919,0.04833,0.05414,0.04196,0.04168,0.05808,0.03829,0.07769,0.08014,0.08437,0.09958,0.12597,0.10755,0.12986,0.12154,0.06123,0.03745,0.01453,0.00979,0.00422,0.00159,0.00227,0.00190,0.00183,0.00041,0.00079,0.00000,0.00000,0.00035,0.00068
0.02776,0.04934,0.02408,0.09072,0.11404,0.11469,0.05596,0.03985,0.02268,0.01668,0.02352,0.02669,0.02510,0.04086,0.05784,0.08189,0.14526,0.12122,0.07769,0.04283,0.03702,0.02532,0.01075,0.00773,0.00417,0.00503,0.00811,0.00994,0.00453,0.00418,0.00245,0.00101
0.00000,0.00076,0.00036,0.00000,0.00144,0.00093,0.00077,0.00127,0.00223,0.00143,0.00305,0.00191,0.00460,0.00584,0.00717,0.00910,0.02174,0.02813,0.04861,0.05966,0.09447,0.10506,0.12420,0.13727,0.15863,0.14495,0.09655,0.08625,0.05802,0.04105,0.01678,0.00507
0.00066,0.00228,0.00511,0.01653,0.03402,0.05035,0.06252,0.06740,0.07732,0.12536,0.09756,0.11487,0.09916,0.07831,0.07648,0.05294,0.07559,0.04303,0.03625,0.03556,0.01745,0.01983,0.01791,0.01591,0.01139,0.02469,0.01704,0.01073,0.01728,0.01330,0.00979,0.00676
0.00826,0.05199,0.05436,0.07927,0.07187,0.08578,0.05828,0.05892,0.05725,0.06482,0.06098,0.06339,0.05188,0.06372,0.05258,0.06079,0.06868,0.05006,0.03825,0.03250,0.04043,0.02911,0.02269,0.02773,0.01594,0.01143,0.01176,0.00676,0.00535,0.00494,0.00245,0.00135
0.00463,0.01025,0.01459,0.02671,0.03210,0.02890,0.03975,0.04960,0.04833,0.07769,0.05357,0.07674,0.06109,0.06518,0.05688,0.04094,0.05929,0.05213,0.03944,0.04015,0.04255,0.03755,0.04260,0.05000,0.04440,0.07087,0.05598,0.04452,0.03580,0.00760,0.00384,0.00203
0.14012,0.02201,0.03758,0.06825,0.05127,0.04988,0.04438,0.05045,0.04015,0.04528,0.04138,0.04385,0.04603,0.04572,0.04446,0.03763,0.04150,0.04220,0.04064,0.04512,0.04809,0.03586,0.02906,0.03182,0.02201,0.02561,0.01420,0.01630,0.01728,0.01634,0.01783,0.00845
0.00264,0.00721,0.01167,0.01950,0.04839,0.07133,0.06909,0.09496,0.08216,0.11439,0.10845,0.10296,0.09331,0.08609,0.08556,0.07113,0.08004,0.04468,0.03426,0.02868,0.02340,0.01646,0.01194,0.00909,0.00683,0.00274,0.00203,0.00119,0.00206,0.00266,0.00245,0.00169
0.00364,0.02619,0.05472,0.08902,0.09727,0.11375,0.06986,0.05935,0.05316,0.05815,0.06707,0.06578,0.04812,0.05691,0.05019,0.04797,0.05879,0.03434,0.04263,0.02945,0.03021,0.02447,0.01831,0.01682,0.01556,0.01143,0.01623,0.01113,0.01358,0.01216,0.01014,0.00879
0.00231,0.00228,0.00182,0.00382,0.00479,0.00606,0.00270,0.00466,0.00223,0.00334,0.00610,0.00572,0.00377,0.00875,0.00765,0.00744,0.01383,0.00869,0.01793,0.02027,0.02383,0.02700,0.03344,0.03591,0.05009,0.08276,0.12698,0.15620,0.22058,0.15545,0.11919,0.05646
0.01751,0.02960,0.03320,0.03264,0.05319,0.06667,0.04786,0.06147,0.05093,0.05052,0.06359,0.05863,0.04351,0.06226,0.04493,0.03846,0.04348,0.03475,0.03068,0.02600,0.03489,0.03418,0.02508,0.03227,0.02884,0.02743,0.03611,0.04571,0.04239,0.03497,0.03286,0.02502
0.03206,0.01973,0.02152,0.02247,0.03498,0.03497,0.03396,0.04324,0.03903,0.03480,0.02962,0.05577,0.05690,0.09436,0.10707,0.05997,0.07955,0.03186,0.02669,0.03595,0.04511,0.03840,0.03623,0.05091,0.03112,0.03521,0.03286,0.03736,0.05267,0.03535,0.01573,0.00338
0.00132,0.00607,0.02007,0.03646,0.05462,0.04569,0.03975,0.03815,0.03941,0.04576,0.05488,0.04385,0.04393,0.03988,0.06931,0.04839,0.06571,0.06206,0.07410,0.05010,0.07447,0.04726,0.05096,0.06045,0.04668,0.04344,0.04665,0.02067,0.02016,0.01254,0.00594,0.00101
0.00165,0.00266,0.00584,0.00636,0.01102,0.01166,0.01467,0.01484,0.01747,0.02383,0.02700,0.02336,0.02678,0.02432,0.03824,0.03391,0.06571,0.06330,0.07371,0.05660,0.06894,0.07511,0.05613,0.06318,0.07097,0.11751,0.10872,0.06876,0.06132,0.03079,0.01398,0.00947
0.07634,0.02543,0.00693,0.03137,0.12841,0.30769,0.12659,0.08139,0.10781,0.11821,0.03920,0.02145,0.01255,0.00924,0.01338,0.00951,0.01186,0.00993,0.01514,0.01453,0.01277,0.01983,0.01433,0.02364,0.01556,0.02149,0.01663,0.00835,0.00370,0.00266,0.00070,0.00034
0.01421,0.01594,0.01569,0.01017,0.01006,0.01259,0.00926,0.01357,0.01933,0.02574,0.03615,0.07245,0.06402,0.08560,0.07696,0.07651,0.06966,0.02979,0.04622,0.04627,0.05277,0.05443,0.04737,0.03727,0.02657,0.02606,0.02759,0.02583,0.02551,0.04257,0.03425,0.12238
0.02346,0.04516,0.04743,0.08521,0.07667,0.08159,0.06368,0.05511,0.04015,0.05529,0.03876,0.04766,0.04519,0.03453,0.04254,0.02771,0.03409,0.03020,0.02072,0.01989,0.02213,0.02025,0.02030,0.01864,0.02125,0.03887,0.07586,0.05922,0.04938,0.03041,0.01049,0.00879
0.00925,0.02239,0.03867,0.05426,0.05175,0.06667,0.05133,0.09453,0.08476,0.09628,0.08624,0.07817,0.06234,0.06128,0.05163,0.04260,0.03953,0.03475,0.04622,0.04398,0.03106,0.02236,0.02189,0.04136,0.02353,0.02332,0.01014,0.00715,0.00370,0.00038,0.00175,0.00879
0.36616,0.20911,0.10069,0.08987,0.06037,0.04056,0.02933,0.02713,0.01599,0.02526,0.01611,0.02050,0.01339,0.01459,0.00860,0.00951,0.01087,0.00703,0.00876,0.00497,0.00851,0.00591,0.00677,0.00409,0.00417,0.00412,0.00568,0.00636,0.00864,0.01140,0.01293,0.00642
0.00066,0.00493,0.01386,0.02289,0.05175,0.04382,0.05481,0.06571,0.07063,0.06435,0.06577,0.06196,0.04728,0.06566,0.06405,0.04921,0.07905,0.06289,0.05936,0.04130,0.05277,0.02827,0.04498,0.04773,0.02846,0.01738,0.00730,0.00914,0.02305,0.02927,0.02447,0.00744
0.07898,0.07704,0.04305,0.03646,0.04839,0.04569,0.02316,0.01950,0.01896,0.02860,0.01916,0.03146,0.02552,0.03988,0.03585,0.04467,0.05336,0.03351,0.04183,0.03939,0.05064,0.04557,0.05096,0.05409,0.04820,0.05624,0.04665,0.03935,0.03621,0.03535,0.01783,0.00169
0.00463,0.16736,0.07771,0.08266,0.11308,0.11235,0.05751,0.03518,0.03420,0.03813,0.03876,0.03908,0.04268,0.04864,0.05019,0.03557,0.03903,0.02524,0.01952,0.01683,0.01915,0.01055,0.01553,0.01500,0.01290,0.01555,0.01339,0.01192,0.01852,0.01064,0.01922,0.04327
0.01024,0.03757,0.06749,0.09368,0.08960,0.13054,0.11115,0.06019,0.03160,0.02193,0.01481,0.00858,0.00837,0.01021,0.01243,0.01861,0.01433,0.01614,0.02151,0.00994,0.01277,0.01308,0.01433,0.02273,0.01556,0.01646,0.02150,0.02782,0.04486,0.04941,0.04509,0.16193
0.11864,0.00342,0.00438,0.08012,0.02012,0.00653,0.00347,0.00212,0.00706,0.03718,0.01829,0.01335,0.01674,0.01070,0.01960,0.02192,0.04101,0.03393,0.04701,0.05163,0.04894,0.04388,0.06091,0.06136,0.04858,0.06813,0.07505,0.09141,0.09259,0.05397,0.03286,0.01014
0.00066,0.00569,0.00401,0.00890,0.01102,0.01958,0.01428,0.02162,0.02714,0.03718,0.06098,0.07483,0.06778,0.08901,0.09082,0.08519,0.11215,0.08151,0.09163,0.07686,0.08723,0.07257,0.05016,0.05500,0.02277,0.02241,0.01785,0.00755,0.00535,0.00342,0.00175,0.00034
0.00033,0.00152,0.01313,0.01780,0.01917,0.01166,0.01119,0.02035,0.02082,0.04290,0.02700,0.03337,0.03598,0.05107,0.05593,0.03143,0.03014,0.02441,0.02271,0.04054,0.05489,0.06582,0.05334,0.08773,0.08349,0.10059,0.09087,0.09976,0.07078,0.05093,0.02132,0.00203
0.01553,0.01670,0.02846,0.05384,0.06660,0.05501,0.05288,0.06613,0.05613,0.05815,0.05401,0.05243,0.05858,0.06955,0.06310,0.05128,0.06225,0.04841,0.04024,0.03250,0.04043,0.03755,0.04260,0.04409,0.03074,0.03429,0.01826,0.00994,0.02428,0.01634,0.00559,0.00575
0.00529,0.01518,0.01131,0.01060,0.02060,0.02051,0.02470,0.05045,0.05019,0.06959,0.07578,0.06196,0.02552,0.02043,0.01482,0.01447,0.04397,0.06578,0.08645,0.07992,0.08426,0.09283,0.08957,0.05500,0.05579,0.06127,0.04462,0.04134,0.00041,0.00000,0.00000,0.00000
0.00132,0.00228,0.00985,0.01357,0.02300,0.02984,0.04130,0.04790,0.08067,0.09009,0.09495,0.08675,0.09163,0.08949,0.10086,0.06079,0.09832,0.04923,0.05618,0.03518,0.03872,0.03080,0.02627,0.02636,0.02011,0.02195,0.01744,0.01033,0.01523,0.00760,0.00804,0.00439
0.01751,0.08843,0.08099,0.05977,0.05798,0.04988,0.04245,0.04748,0.03941,0.05481,0.04051,0.04147,0.04854,0.05156,0.03967,0.04053,0.04200,0.03558,0.03267,0.02600,0.02766,0.01814,0.02309,0.02591,0.01860,0.02926,0.02677,0.03140,0.03128,0.03649,0.02936,0.03685
0.00661,0.02049,0.02444,0.04070,0.06421,0.06294,0.04902,0.05511,0.04647,0.06816,0.05270,0.07865,0.08075,0.09047,0.05545,0.05211,0.05040,0.03848,0.02390,0.01989,0.02213,0.01941,0.02986,0.03182,0.02581,0.03338,0.04219,0.04690,0.02387,0.00608,0.02167,0.02806
0.00364,0.05465,0.01970,0.02247,0.03067,0.03497,0.03705,0.03858,0.03755,0.05005,0.04660,0.04242,0.03766,0.06518,0.07027,0.06038,0.07016,0.05296,0.04741,0.03671,0.03447,0.03418,0.04061,0.04591,0.05427,0.05716,0.06085,0.04094,0.03128,0.03003,0.01258,0.00034
0.05882,0.03112,0.03138,0.02798,0.02875,0.04476,0.03589,0.03773,0.04201,0.04671,0.04617,0.04290,0.03766,0.05691,0.05306,0.05211,0.05830,0.04675,0.05737,0.05201,0.06426,0.08608,0.06290,0.04773,0.02657,0.02332,0.02434,0.02067,0.01687,0.01368,0.00559,0.00473
0.00595,0.01973,0.03831,0.03476,0.02204,0.02284,0.02007,0.02543,0.01599,0.03003,0.03179,0.03480,0.03347,0.03551,0.02677,0.02275,0.03063,0.02441,0.03944,0.03136,0.03574,0.04979,0.06210,0.06682,0.06490,0.08276,0.06613,0.08267,0.09588,0.05625,0.04404,0.01792
0.05155,0.11917,0.12550,0.05723,0.06037,0.05035,0.03821,0.03137,0.03569,0.04051,0.04443,0.04051,0.03682,0.03648,0.03537,0.03102,0.02866,0.03227,0.02390,0.02753,0.03149,0.03418,0.01752,0.02364,0.02049,0.02286,0.02191,0.02583,0.02469,0.01862,0.02412,0.03854
0.01983,0.03605,0.02846,0.02755,0.03690,0.03357,0.03975,0.04112,0.04089,0.05815,0.06490,0.07769,0.08033,0.08220,0.08556,0.05790,0.09190,0.05172,0.06733,0.04551,0.05064,0.03924,0.02508,0.02545,0.01594,0.01783,0.01663,0.01471,0.01646,0.01178,0.00769,0.00575
0.00925,0.01784,0.01751,0.03010,0.03785,0.03683,0.02972,0.03900,0.03160,0.03098,0.02570,0.04004,0.03640,0.03551,0.03967,0.02771,0.02816,0.02772,0.02550,0.02103,0.02681,0.03165,0.03742,0.04682,0.03795,0.06447,0.09168,0.16534,0.06708,0.03687,0.05837,0.01961
0.01619,0.01708,0.01532,0.02204,0.03642,0.03823,0.02972,0.03349,0.03123,0.04957,0.05880,0.06530,0.06820,0.06128,0.07218,0.06162,0.07411,0.05089,0.03904,0.03862,0.04298,0.05148,0.03623,0.02682,0.02808,0.05030,0.04260,0.04889,0.03951,0.01406,0.02097,0.02333
0.00595,0.00797,0.01642,0.02543,0.05223,0.05082,0.06793,0.06443,0.05762,0.06864,0.06185,0.07865,0.06820,0.06712,0.05688,0.03805,0.07263,0.07613,0.07291,0.04857,0.04723,0.03797,0.04140,0.02318,0.02201,0.02561,0.01460,0.00914,0.01193,0.00608,0.00384,0.01217
0.04395,0.10854,0.12185,0.12590,0.13896,0.10490,0.06214,0.06274,0.04981,0.05386,0.05444,0.03956,0.03054,0.03940,0.03633,0.02316,0.02174,0.01986,0.01275,0.01185,0.01787,0.01350,0.01274,0.01773,0.01214,0.01463,0.01014,0.00715,0.00823,0.00532,0.00315,0.00169
0.00496,0.02960,0.05874,0.11573,0.13512,0.14872,0.09880,0.10259,0.08587,0.07960,0.09059,0.05910,0.05774,0.05885,0.05784,0.03846,0.03409,0.02027,0.01195,0.01300,0.01021,0.00295,0.00478,0.00273,0.00076,0.00000,0.00081,0.00040,0.00000,0.00000,0.00000,0.00169
0.01124,0.00949,0.00255,0.00509,0.00671,0.01725,0.02817,0.02247,0.02714,0.04480,0.04312,0.04671,0.05774,0.06274,0.08700,0.06907,0.06670,0.04882,0.03347,0.04704,0.05787,0.05738,0.04260,0.04227,0.02429,0.02698,0.02150,0.02544,0.03827,0.03573,0.04124,0.12103
0.00463,0.02239,0.03356,0.04663,0.05654,0.05781,0.04014,0.03646,0.03643,0.02860,0.03528,0.03813,0.02385,0.02772,0.02916,0.01902,0.02075,0.02110,0.03386,0.04627,0.06043,0.04895,0.05016,0.07545,0.06034,0.06493,0.06856,0.07472,0.04156,0.03459,0.02132,0.02130
0.01553,0.00797,0.00401,0.00848,0.00958,0.00746,0.00463,0.00424,0.00446,0.00667,0.00828,0.01716,0.01213,0.02967,0.04541,0.05542,0.07460,0.08109,0.06375,0.06119,0.08553,0.06793,0.06170,0.07091,0.06224,0.07545,0.09047,0.07591,0.06667,0.05511,0.02447,0.01792
0.23034,0.12524,0.18059,0.10640,0.08146,0.03730,0.02972,0.03434,0.02528,0.04242,0.03223,0.03718,0.03515,0.04086,0.02916,0.02275,0.02421,0.01324,0.02311,0.01185,0.01277,0.00633,0.00876,0.00409,0.00228,0.00412,0.00325,0.00397,0.00123,0.00152,0.00140,0.00203
0.03833,0.05541,0.05363,0.07037,0.07139,0.05828,0.05828,0.06274,0.04498,0.06673,0.06577,0.07197,0.06485,0.07101,0.06166,0.04094,0.05682,0.03889,0.02988,0.03059,0.02809,0.02194,0.02150,0.01773,0.01860,0.01646,0.01258,0.01590,0.00864,0.00798,0.00734,0.01217
0.00529,0.08273,0.06421,0.03900,0.04073,0.07086,0.05519,0.06274,0.04238,0.03622,0.03049,0.03765,0.03013,0.03113,0.04063,0.05624,0.08103,0.09392,0.04741,0.03786,0.03915,0.04177,0.02986,0.03955,0.03074,0.03475,0.02677,0.01471,0.01728,0.01976,0.00699,0.00270
0.01289,0.03491,0.03904,0.07546,0.06948,0.08019,0.06252,0.07461,0.07175,0.12107,0.05706,0.06864,0.06527,0.09436,0.07553,0.08685,0.09536,0.03144,0.02629,0.02027,0.01234,0.00928,0.00677,0.01091,0.00266,0.00366,0.00527,0.00199,0.00741,0.00380,0.00454,0.00169
0.01058,0.02277,0.01678,0.01187,0.01390,0.01026,0.00695,0.01145,0.01822,0.03241,0.02962,0.03194,0.03013,0.03794,0.03872,0.02151,0.03014,0.02813,0.02032,0.03098,0.04511,0.06709,0.10510,0.12000,0.10778,0.09877,0.09533,0.10851,0.06008,0.01862,0.00419,0.00135
0.07369,0.02543,0.02919,0.02755,0.02635,0.03077,0.01737,0.02120,0.01450,0.02622,0.02047,0.02431,0.03222,0.03745,0.04876,0.04053,0.07559,0.07571,0.05936,0.06463,0.05277,0.04726,0.04220,0.03909,0.03150,0.03795,0.06004,0.08704,0.04444,0.03155,0.01433,0.00879
0.02181,0.06603,0.06239,0.08054,0.10541,0.10676,0.09649,0.09453,0.09517,0.09533,0.07578,0.06673,0.03975,0.04669,0.03011,0.01696,0.01680,0.01407,0.01514,0.01491,0.01745,0.02278,0.01513,0.01227,0.01442,0.01509,0.01379,0.00358,0.00494,0.00798,0.00454,0.00575
0.01058,0.01670,0.01642,0.02798,0.03690,0.04476,0.04902,0.17295,0.29926,0.28742,0.13284,0.05863,0.01339,0.00681,0.00574,0.00662,0.00692,0.00538,0.00518,0.00612,0.00936,0.00886,0.01035,0.01136,0.00987,0.01052,0.00609,0.00437,0.00658,0.00266,0.00280,0.00304
0.01091,0.00873,0.01058,0.02925,0.04408,0.02890,0.03319,0.02883,0.02602,0.03003,0.03528,0.02526,0.03598,0.03502,0.04302,0.04591,0.05731,0.04675,0.06056,0.05698,0.05149,0.04346,0.04737,0.03727,0.04061,0.02378,0.02840,0.02981,0.05514,0.02699,0.12758,0.05172
0.06675,0.12638,0.10215,0.09580,0.09104,0.07459,0.06175,0.06655,0.06691,0.09056,0.07753,0.05529,0.03431,0.02772,0.02486,0.02233,0.01334,0.01365,0.01076,0.00994,0.01660,0.01814,0.00916,0.00818,0.00759,0.01143,0.01339,0.01033,0.00905,0.01330,0.01258,0.00676
0.56477,0.25806,0.05691,0.03858,0.03594,0.03310,0.01814,0.01272,0.00892,0.01335,0.01263,0.00858,0.00711,0.00681,0.00574,0.00331,0.00247,0.00372,0.00359,0.00268,0.00128,0.00295,0.00080,0.00045,0.00152,0.00091,0.00081,0.00119,0.00041,0.00076,0.00105,0.00034
0.03734,0.06148,0.04925,0.05129,0.08769,0.10629,0.08838,0.10894,0.07286,0.07340,0.06272,0.06006,0.03808,0.02870,0.02533,0.01737,0.01482,0.01324,0.01673,0.00956,0.01362,0.01688,0.02389,0.02455,0.01518,0.01326,0.00974,0.00914,0.02963,0.02699,0.03006,0.03955
0.00529,0.00645,0.01240,0.02162,0.06469,0.05128,0.06330,0.06825,0.04981,0.04909,0.05706,0.05386,0.04854,0.05107,0.04876,0.04632,0.06077,0.06661,0.04701,0.04818,0.04468,0.03207,0.01871,0.02955,0.02201,0.03338,0.01947,0.03219,0.03333,0.03763,0.02691,0.04327
0.00694,0.02808,0.02773,0.05172,0.08433,0.06434,0.05673,0.06359,0.06803,0.07817,0.05749,0.04719,0.03849,0.03502,0.04589,0.03805,0.03804,0.01945,0.01873,0.01415,0.02298,0.03249,0.03861,0.04273,0.03112,0.01052,0.01095,0.01351,0.01070,0.01672,0.03181,0.12813
